Ichiro Suzuki,LF,39.1,L,R,NYY,NYY,2,"$13,000,000","$6,500,000",,,,,,,,,,,
Dan Haren,SP,32.2,R,R,LAA,WSH,1,"$13,000,000","$13,000,000",,,,,,,,,,,
Mike Adams,RP,34.3,R,R,TEX,PHI,2,"$12,000,000","$6,000,000",,,,,,,,,,,
Kevin Youkilis,3B,33.7,,,CHW,NYY,1,"$12,000,000","$12,000,000",,,,,,,,,,,
Jeff Keppinger,3B,32.6,,,TB,CHW,3,"$12,000,000","$4,000,000",,,,,,,,,,,
Andy Pettitte,SP,40.4,,,NYY,NYY,1,"$12,000,000","$12,000,000",,,,,,,,,,,
Lance Berkman,DH,36.8,,,STL,TEX,1,"$11,000,000","$11,000,000",,,,,,,,,,,
Carlos Villanueva,RP,29.0,R,R,TOR,TOR,2,"$10,000,000","$5,000,000",,,,,,,,,,,
Kevin Correia,SP,32.2,R,R,PIT,MIN,2,"$10,000,000","$5,000,000",,,,,,,,,,,
Mariano Rivera,RP,43.0,,,NYY,NYY,1,"$10,000,000","$10,000,000",,,,,,,,,,,
Jonny Gomes,LF,32.0,R,R,OAK,BOS,2,"$10,000,000","$5,000,000",,,,,,,,,,,
Maicer Izturis,2B,32.1,S,R,LAA,TOR,3,"$10,000,000","$3,333,333",,,,,,,,,,,
Stephen Drew,2B,29.8,L,R,OAK,BOS,1,"$9,500,000","$9,500,000",,,,,,,,,,,
Rod Barajas,C,37.4,,,PIT,ARI,1,"$8,000,000","$8,000,000",,,,,,,,,,,
Sean Burnett,RP,30.2,L,L,WSH,LAA,2,"$8,000,000","$4,000,000",,,,,,,,,,,
Joakim Soria,RP,28.5,R,R,KC,TEX,2,"$8,000,000","$4,000,000",,,,,,,,,,,
A.J. Pierzynski,C,35.9,L,R,CHW,TEX,1,"$7,500,000","$7,500,000",,,,,,,,,,,
Randy Choate,RP,37.2,L,L,LAD,STL,3,"$7,500,000","$2,500,000",,,,,,,,,,,
Brett Myers,SP,32.3,,,CHW,CLE,1,"$7,000,000","$7,000,000",,,,,,,,,,,
Jason Grilli,RP,36.0,R,R,PIT,PIT,2,"$6,750,000","$3,375,000",,,,,,,,,,,
Joe Saunders,SP,31.5,L,L,BAL,SEA,1,"$6,500,000","$6,500,000",,,,,,,,,,,
David Ross,C,35.6,R,R,ATL,BOS,2,"$6,200,000","$3,100,000",,,,,,,,,,,
Scott Feldman,SP,29.8,L,R,TEX,CHC,1,"$6,000,000","$6,000,000",,,,,,,,,,,
Joel Peralta,RP,36.6,R,R,TB,TB,2,"$6,000,000","$3,000,000",,,,,,,,,,,
Tom Gorzelanny,RP,30.4,R,L,WSH,MIL,2,"$5,700,000","$2,850,000",,,,,,,,,,,
Scott Baker,SP,31.1,R,R,MIN,CHC,1,"$5,500,000","$5,500,000",,,,,,,,,,,
Scott Hairston,RF,32.6,R,R,NYM,CHC,2,"$5,000,000","$2,500,000",,,,,,,,,,,
Mike Napoli,1B,31.2,R,R,TEX,BOS,1,"$5,000,000","$5,000,000",,,,,,,,,,,
Ty Wigginton,3B,35.2,,,PHI,STL,2,"$5,000,000","$2,500,000",,,,,,,,,,,
Koji Uehara,RP,37.7,R,R,TEX,BOS,1,"$4,250,000","$4,250,000",,,,,,,,,,,
Shaun Marcum,SP,31.1,R,R,MIL,NYM,1,"$4,000,000","$4,000,000",,,,,,,,,,,
Mike Pelfrey,RP,28.9,R,R,NYM,MIN,1,"$4,000,000","$4,000,000",,,,,,,,,,,
Jack Hannahan,1B,32.8,,,CLE,CIN,2,"$4,000,000","$2,000,000",,,,,,,,,,,
Ryan Madson,RP,32.2,L,R,CIN,LAA,1,"$3,500,000","$3,500,000",,,,,,,,,,,
Roberto Hernandez,RP,32.2,R,R,CLE,TB,1,"$3,250,000","$3,250,000",,,,,,,,,,,
Eric Chavez,3B,34.9,L,R,NYY,ARI,1,"$3,000,000","$3,000,000",,,,,,,,,,,
Jason Marquis,SP,34.2,L,R,SD,SD,1,"$3,000,000","$3,000,000",,,,,,,,,,,
Gerald Laird,C,33.0,R,R,DET,ATL,2,"$3,000,000","$1,500,000",,,,,,,,,,,
Bartolo Colon,SP,39.4,R,R,OAK,OAK,1,"$3,000,000","$3,000,000",,,,,,,,,,,
Carlos Pena,1B,34.6,,,TB,HOU,1,"$2,900,000","$2,900,000",,,,,,,,,,,
J.P. Howell,RP,29.7,L,L,TB,LAD,1,"$2,850,000","$2,850,000",,,,,,,,,,,
Matt Lindstrom,RP,32.9,R,R,ARI,CHW,1,"$2,800,000","$2,800,000",,,,,,,,,,,
Luke Scott,DH,34.6,,,TB,TB,1,"$2,750,000","$2,750,000",,,,,,,,,,,
Raul Ibanez,DH,40.5,L,R,NYY,SEA,1,"$2,750,000","$2,750,000",,,,,,,,,,,
Placido Polanco,3B,37.2,,,PHI,MIA,1,"$2,750,000","$2,750,000",,,,,,,,,,,
Geovany Soto,C,29.8,R,R,TEX,TEX,1,"$2,750,000","$2,750,000",,,,,,,,,,,
Jeff Karstens,SP,30.2,,,PIT,PIT,1,"$2,500,000","$2,500,000",,,,,,,,,,,
John Lannan,RP,28.2,L,L,WSH,PHI,1,"$2,500,000","$2,500,000",,,,,,,,,,,
Kelly Johnson,2B,30.9,L,R,TOR,TB,1,"$2,450,000","$2,450,000",,,,,,,,,,,
Roy Oswalt,SP,35.7,,,TEX,COL,1,"$2,300,000","$2,300,000",,,,,,,,,,,
Mike Gonzalez,RP,34.6,,,WSH,MIL,1,"$2,250,000","$2,250,000",,,,,,,,,,,
Nate Schierholtz,RF,28.8,L,R,PHI,CHC,1,"$2,250,000","$2,250,000",,,,,,,,,,,
Chris Young,RP,33.7,R,R,NYM,WSH,1,"$2,000,000","$2,000,000",,,,,,,,,,,
Travis Hafner,DH,35.6,,,CLE,NYY,1,"$2,000,000","$2,000,000",,,,,,,,,,,
Andres Torres,CF,34.8,,,NYM,SF,1,"$2,000,000","$2,000,000",,,,,,,,,,,
Nate McLouth,LF,31.1,L,R,BAL,BAL,1,"$2,000,000","$2,000,000",,,,,,,,,,,
James Loney,1B,28.5,L,L,BOS,TB,1,"$2,000,000","$2,000,000",,,,,,,,,,,
Jose Veras,RP,32.1,R,R,MIL,HOU,1,"$1,850,000","$1,850,000",,,,,,,,,,,
Jeff Baker,1B,31.6,R,R,ATL,TEX,1,"$1,750,000","$1,750,000",,,,,,,,,,,
Reed Johnson,LF,35.9,R,R,ATL,ATL,1,"$1,750,000","$1,750,000",,,,,,,,,,,
Dioner Navarro,C,28.8,S,R,CIN,CHC,1,"$1,750,000","$1,750,000",,,,,,,,,,,
Robert Andino,CF,28.6,,,SEA,SEA,1,"$1,600,000","$1,600,000",,,,,,,,,,,
Mark Lowe,RP,29.8,L,R,LAD,LAA,1,"$1,500,000","$1,500,000",,,,,,,,,,,
Daisuke Matsuzaka,SP,32.3,R,R,BOS,CLE,1,"$1,500,000","$1,500,000",,,,,,,,,,,
Kelly Shoppach,C,32.8,,,NYM,SEA,1,"$1,500,000","$1,500,000",,,,,,,,,,,
Chris Volstad,RP,26.2,R,R,KC,COL,1,"$1,500,000","$1,500,000",,,,,,,,,,,
Jason Frasor,RP,35.3,R,R,TOR,TEX,1,"$1,500,000","$1,500,000",,,,,,,,,,,
Jeff Francis,SP,31.8,L,L,COL,COL,1,"$1,500,000","$1,500,000",,,,,,,,,,,
Alex Gonzalez,SS,35.9,,,MIL,MIL,1,"$1,450,000","$1,450,000",,,,,,,,,,,
Jonathan Sanchez,SP,30.2,,,COL,PIT,1,"$1,375,000","$1,375,000",,,,,,,,,,,
Eric Hinske,1B,35.2,,,ATL,ARI,1,"$1,350,000","$1,350,000",,,,,,,,,,,
Shawn Camp,RP,37.0,,,CHC,CHC,1,"$1,350,000","$1,350,000",,,,,,,,,,,
Derek Lowe,SP,39.8,,,NYY,TEX,1,"$1,250,000","$1,250,000",,,,,,,,,,,
Brandon Inge,3B,35.7,,,OAK,PIT,1,"$1,250,000","$1,250,000",,,,,,,,,,,
Lyle Overbay,1B,36.0,L,L,ATL,BOS,1,"$1,250,000","$1,250,000",,,,,,,,,,,
Kyle Farnsworth,RP,36.8,,,TB,TB,1,"$1,250,000","$1,250,000",,,,,,,,,,,
Matt Diaz,LF,34.8,,,ATL,NYY,1,"$1,200,000","$1,200,000",,,,,,,,,,,
Ronny Cedeno,SS,29.9,R,R,NYM,STL,1,"$1,150,000","$1,150,000",,,,,,,,,,,
Chad Qualls,RP,34.4,R,R,PIT,MIA,1,"$1,150,000","$1,150,000",,,,,,,,,,,
Erik Bedard,SP,33.8,,,PIT,HOU,1,"$1,150,000","$1,150,000",,,,,,,,,,,
Chad Durbin,RP,35.1,,,ATL,PHI,1,"$1,100,000","$1,100,000",,,,,,,,,,,
Miguel Tejada,2B,38.6,,,BAL,KC,1,"$1,100,000","$1,100,000",,,,,,,,,,,
Kameron Loe,RP,31.4,,,MIL,SEA,1,"$1,050,000","$1,050,000",,,,,,,,,,,
Brian Wilson,RP,31.3,,,SF,LAD,1,"$1,000,000","$1,000,000",,,,,,,,,,,
Rich Hill,SP,32.8,L,L,BOS,CLE,1,"$1,000,000","$1,000,000",,,,,,,,,,,
Jon Rauch,RP,6.6,,,NYM,MIA,1,"$1,000,000","$1,000,000",,,,,,,,,,,
Manny Parra,RP,30.2,L,L,MIL,CIN,1,"$1,000,000","$1,000,000",,,,,,,,,,,
LaTroy Hawkins,RP,40.1,R,R,LAA,NYM,1,"$1,000,000","$1,000,000",,,,,,,,,,,
Ryan Raburn,LF,31.8,R,R,DET,CLE,1,"$1,000,000","$1,000,000",,,,,,,,,,,
Rich Harden,SP,31.0,,,OAK,MIN,1,"$1,000,000","$1,000,000",,,,,,,,,,,
Jason Bay,RF,34.2,,,NYM,SEA,1,"$1,000,000","$1,000,000",,,,,,,,,,,
Yuniesky Betancourt,1B,31.1,,,PHI,MIL,1,"$900,000","$900,000",,,,,,,,,,,
Jamey Wright,RP,38.0,R,R,LAD,TB,1,"$900,000","$900,000",,,,,,,,,,,
Don Kelly,CF,32.9,L,R,DET,DET,1,"$900,000","$900,000",,,,,,,,,,,
Brayan Pena,C,30.9,S,R,KC,DET,1,"$875,000","$875,000",,,,,,,,,,,
Cesar Izturis,SS,32.9,,,WSH,CIN,1,"$800,000","$800,000",,,,,,,,,,,
Wil Nieves,C,35.2,R,R,ARI,ARI,1,"$800,000","$800,000",,,,,,,,,,,
Jason Giambi,DH,42.1,,,COL,CLE,1,"$750,000","$750,000",,,,,,,,,,,
Brandon Lyon,RP,33.4,,,TOR,NYM,1,"$750,000","$750,000",,,,,,,,,,,
Kevin Slowey,RP,28.7,,,CLE,MIA,1,"$750,000","$750,000",,,,,,,,,,,
Delmon Young,LF,27.3,R,R,DET,PHI,1,"$750,000","$750,000",,,,,,,,,,,
Mark Derosa,3B,37.8,,,WSH,TOR,1,"$750,000","$750,000",,,,,,,,,,,
Chad Gaudin,SP,29.7,,,MIA,SF,1,"$750,000","$750,000",,,,,,,,,,,
Casey Kotchman,1B,29.9,,,CLE,MIA,1,"$700,000","$700,000",,,,,,,,,,,
Marlon Byrd,LF,35.4,R,R,BOS,NYM,1,"$700,000","$700,000",,,,,,,,,,,
Scott Atchison,RP,36.8,R,R,BOS,NYM,1,"$700,000","$700,000",,,,,,,,,,,
Austin Kearns,LF,32.6,,,MIA,MIA,1,"$700,000","$700,000",,,,,,,,,,,
John Maine,SP,31.6,,,BOS,MIA,1,"$625,000","$625,000",,,,,,,,,,,
Cody Ransom,3B,36.8,,,ARI,SD,1,"$550,000","$550,000",,,,,,,,,,,
Eric Fryer,C,27.2,R,R,PIT,MIN,1,"$515,000","$515,000",,,,,,,,,,,
Jon Garland,SP,33.4,,,SEA,COL,1,"$500,000","$500,000",,,,,,,,,,,
Bill Hall,3B,33.1,,,BAL,LAA,1,"$500,000","$500,000",,,,,,,,,,,
Juan Carlos Oviedo,RP,30.8,R,R,MIA,TB,1,"$490,000","$490,000",,,,,,,,,,,
Mark Reynolds,3B,30.0,R,R,CLE,NYY,1,-,-,,,,,,,,,,,
Jeff Francoeur,LF,29.5,R,R,KC,SF,1,-,-,,,,,,,,,,,
Zach Duke,RP,30.1,L,L,WSH,CIN,1,-,-,,,,,,,,,,,
Henry Blanco,C,41.8,,,TOR,SEA,1,-,-,,,,,,,,,,,
Chien-Ming Wang,RP,33.2,,,NYY,TOR,1,-,-,,,,,,,,,,,
Carlos Zambrano,SP,31.9,,,MIA,PHI,1,-,-,,,,,,,,,,,
Rick Ankiel,CF,33.8,,,HOU,NYM,1,-,-,,,,,,,,,,,
Francisco Rodriguez,RP,31.2,R,R,MIL,MIL,1,-,-,,,,,,,,,,,
Freddy Garcia,SP,36.4,,,SD,BAL,1,-,-,,,,,,,,,,,
Aaron Cook,SP,34.1,,,PHI,COL,1,-,-,,,,,,,,,,,
Endy Chavez,LF,35.1,L,L,BAL,SEA,1,-,-,,,,,,,,,,,
J.C. Romero,RP,36.8,,,BAL,WSH,1,-,-,,,,,,,,,,,
Wilson Valdez,2B,34.8,,,SF,MIA,-,-,-,,,,,,,,,,,
Jose Contreras,SP,41.2,,,PHI,PIT,1,-,-,,,,,,,,,,,
Jack Cust,DH,34.1,,,TOR,TB,1,-,-,,,,,,,,,,,
Rafael Perez,RP,30.7,,,CLE,MIN,1,-,-,,,,,,,,,,,
Hideki Okajima,RP,37.1,,,NYY,OAK,1,-,-,,,,,,,,,,,
Clay Hensley,RP,33.4,,,SF,CIN,1,-,-,,,,,,,,,,,
Chone Figgins,3B,35.0,,,SEA,MIA,1,-,-,,,,,,,,,,,
Micah Owings,SP,30.3,,,SD,WSH,1,-,-,,,,,,,,,,,
George Sherrill,RP,35.8,,,SEA,KC,1,-,-,,,,,,,,,,,
Corey Patterson,RF,33.4,,,MIL,NYM,1,-,-,,,,,,,,,,,
Jeremy Hermida,RF,29.0,,,SD,CLE,1,-,-,,,,,,,,,,,
Ramon Ramirez,RP,31.4,,,NYM,SF,1,-,-,,,,,,,,,,,
Joel Pineiro,SP,34.3,,,BAL,BAL,1,-,-,,,,,,,,,,,
Chris Snyder,C,31.9,,,HOU,WSH,1,-,-,,,,,,,,,,,
Jose Valverde,RP,34.8,,,DET,MIA,1,-,-,,,,,,,,,,,
Miguel Olivo,C,34.5,R,R,SEA,CIN,1,-,-,,,,,,,,,,,
Matt Capps,RP,29.3,,,MIN,CLE,1,-,-,,,,,,,,,,,
Ryan Garko,1B,32.0,,,TB,COL,1,-,-,,,,,,,,,,,
Dan Johnson,1B,33.4,,,CHW,NYY,1,-,-,,,,,,,,,,,
Ronny Paulino,C,31.8,,,BAL,SEA,1,-,-,,,,,,,,,,,
Matt Downs,3B,28.8,,,HOU,MIA,1,-,-,,,,,,,,,,,
Joe Mather,CF,30.4,,,CHC,PHI,1,-,-,,,,,,,,,,,
Miguel Batista,SP,41.9,,,ATL,COL,1,-,-,,,,,,,,,,,
Brad Hawpe,RF,33.5,,,TEX,PIT,1,-,-,,,,,,,,,,,
Peter Moylan,RP,34.1,R,R,ATL,LAD,1,-,-,,,,,,,,,,,
Jesus Flores,C,28.2,,,WSH,LAD,1,-,-,,,,,,,,,,,
Kyle McClellan,RP,28.6,,,STL,TEX,1,-,-,,,,,,,,,,,
Ross Ohlendorf,RP,30.4,,,SD,WSH,1,-,-,,,,,,,,,,,
Alfredo Amezaga,CF,34.9,,,CHC,LAD,1,-,-,,,,,,,,,,,
Dontrelle Willis,SP,30.9,,,BAL,CHC,1,-,-,,,,,,,,,,,
Andrew Brown,LF,28.2,R,R,COL,NYM,1,-,-,,,,,,,,,,,
Jim Hoey,RP,29.9,,,TOR,MIL,1,-,-,,,,,,,,,,,
Dave Bush,SP,33.1,,,PHI,TOR,1,-,-,,,,,,,,,,,
Yoshinori Tateyama,RP,36.9,,,TEX,TEX,1,-,-,,,,,,,,,,,
Derrick Robinson,CF,25.2,,,KC,CIN,1,-,-,,,,,,,,,,,
Daniel Schlereth,RP,26.6,,,DET,BAL,1,-,-,,,,,,,,,,,
Joe Martinez,RP,29.8,,,ARI,CLE,1,-,-,,,,,,,,,,,
Ryan Langerhans,LF,32.8,,,LAA,TOR,1,-,-,,,,,,,,,,,
J.R. Towles,C,28.8,,,MIN,STL,1,-,-,,,,,,,,,,,
Luis Rodriguez,SS,32.4,,,SEA,LAA,1,-,-,,,,,,,,,,,
Xavier Nady,1B,34.1,,,SF,KC,1,-,-,,,,,,,,,,,
Brandon Snyder,3B,26.0,R,R,TEX,TEX,1,-,-,,,,,,,,,,,
Juan Oramas,RP,22.5,L,L,SD,SD,1,-,-,,,,,,,,,,,
Zach Phillips,RP,26.2,,,BAL,MIA,1,-,-,,,,,,,,,,,
Jake Brigham,RP,24.8,,,TEX,TEX,1,-,-,,,,,,,,,,,
Jason Bourgeois,LF,30.9,R,R,KC,TB,1,-,-,,,,,,,,,,,
Anthony Carter,RP,26.7,,,CHW,BOS,1,-,-,,,,,,,,,,,
Bill Bray,RP,29.4,,,CIN,WSH,1,-,-,,,,,,,,,,,
Mike Zagurski,RP,29.8,,,ARI,PIT,1,-,-,,,,,,,,,,,
Denis Phipps,LF,27.3,,,CIN,CIN,1,-,-,,,,,,,,,,,
Lester Oliveros,RP,24.5,R,R,MIN,MIN,1,-,-,,,,,,,,,,,
Scott Moore,3B,29.0,,,HOU,OAK,1,-,-,,,,,,,,,,,
Collin Balester,RP,26.4,,,DET,TEX,1,-,-,,,,,,,,,,,
Tim Byrdak,RP,39.0,,,NYM,NYM,1,-,-,,,,,,,,,,,
Jeff Clement,1B,29.2,,,PIT,MIN,1,-,-,,,,,,,,,,,
Juan Abreu,RP,27.6,,,TOR,LAD,1,-,-,,,,,,,,,,,
Kila Ka'aihue,1B,28.6,,,OAK,ARI,1,-,-,,,,,,,,,,,
J.C. Boscan,C,32.8,,,ATL,CHC,1,-,-,,,,,,,,,,,
Brian Bogusevic,RF,28.8,L,L,HOU,CHC,1,-,-,,,,,,,,,,,
Fernando Abad,RP,26.9,L,L,HOU,WSH,1,-,-,,,,,,,,,,,
Jose Valdez,RP,29.8,,,HOU,HOU,1,-,-,,,,,,,,,,,
Sergio Escalona,RP,28.2,,,HOU,HOU,1,-,-,,,,,,,,,,,
Justin Christian,CF,32.6,,,SF,STL,1,-,-,,,,,,,,,,,
Will Rhymes,2B,29.6,,,TB,WSH,1,-,-,,,,,,,,,,,
Steve Tolleson,SS,29.0,R,R,BAL,CHW,1,-,-,,,,,,,,,,,
Emmanuel Burriss,SS,27.8,S,R,SF,CIN,1,-,-,,,,,,,,,,,
Mike Hessman,3B,34.7,,,HOU,CIN,1,-,-,,,,,,,,,,,
Luke Carlin,C,31.8,,,CLE,LAA,1,-,-,,,,,,,,,,,
Brandon Wood,SS,27.7,,,COL,KC,1,-,-,,,,,,,,,,,
Rob Johnson,C,39.6,,,NYM,STL,1,-,-,,,,,,,,,,,
Ramon Troncoso,RP,29.7,,,LAD,CHW,1,-,-,,,,,,,,,,,
Bryan Anderson,C,25.8,L,R,STL,CHW,1,-,-,,,,,,,,,,,
Michael Nickeas,C,29.7,,,NYM,NYM,1,-,-,,,,,,,,,,,
Carlos Zambrano,SP,32.4,,,PHI,TBD,-,,,,,,,,,,,,,
Jason Bay,RF,35.1,,,SEA,TBD,-,,,,,,,,,,,,,
Brett Myers,SP,33.2,,,CLE,TBD,-,,,,,,,,,,,,,
Ted Lilly,SP,37.8,,,LAD,TBD,-,,,,,,,,,,,,,
Aubrey Huff,1B,36.9,,,SF,TBD,-,,,,,,,,,,,,,
Randy Wolf,SP,37.2,,,BAL,TBD,-,,,,,,,,,,,,,
Bobby Abreu,LF,39.6,,,LAD,TBD,-,,,,,,,,,,,,,
Ryan Madson,RP,33.2,L,R,LAA,TBD,-,,,,,,,,,,,,,
Carl Pavano,SP,37.8,,,MIN,TBD,-,,,,,,,,,,,,,
Manny Ramirez,LF,41.4,R,R,OAK,TBD,-,,,,,,,,,,,,,
Carlos Pena,1B,35.5,,,HOU,TBD,-,,,,,,,,,,,,,
Delmon Young,LF,28.1,R,R,PHI,TBD,-,,,,,,,,,,,,,
Scott Rolen,3B,38.6,,,CIN,TBD,-,,,,,,,,,,,,,
Bobby Jenks,RP,32.6,,,BOS,TBD,-,,,,,,,,,,,,,
Freddy Sanchez,2B,35.9,,,SF,TBD,-,,,,,,,,,,,,,
Orlando Hudson,3B,35.9,,,CHW,TBD,-,,,,,,,,,,,,,
Jason Bartlett,SS,34.0,,,SD,TBD,-,,,,,,,,,,,,,
Brandon Lyon,RP,34.2,,,NYM,TBD,-,,,,,,,,,,,,,
Mark Teahen,RF,32.1,,,TEX,TBD,-,,,,,,,,,,,,,
Chris Perez,RP,28.3,R,R,CLE,TBD,-,,,,,,,,,,,,,
Francisco Cordero,RP,38.5,,,HOU,TBD,-,,,,,,,,,,,,,
Juan Rivera,LF,35.3,,,NYY,TBD,-,,,,,,,,,,,,,
Hisanori Takahashi,RP,38.6,,,PIT,TBD,-,,,,,,,,,,,,,
Chien-Ming Wang,RP,33.6,,,WSH,TBD,-,,,,,,,,,,,,,
Dallas Braden,RP,30.2,,,OAK,TBD,-,,,,,,,,,,,,,
Ramon Hernandez,C,37.5,,,LAD,TBD,-,,,,,,,,,,,,,
Jose Contreras,SP,41.9,,,PIT,TBD,-,,,,,,,,,,,,,
Ramon Ramirez,RP,32.2,,,SF,TBD,-,,,,,,,,,,,,,
Matt Diaz,LF,35.7,,,NYY,TBD,-,,,,,,,,,,,,,
Dustin Moseley,SP,31.9,,,SD,TBD,-,,,,,,,,,,,,,
Will Ohman,RP,36.2,,,WSH,TBD,-,,,,,,,,,,,,,
Mark Lowe,RP,30.4,L,R,LAA,TBD,-,,,,,,,,,,,,,
Ben Francisco,LF,32.0,,,NYY,TBD,-,,,,,,,,,,,,,
Eric Hinske,1B,36.2,,,ARI,TBD,-,,,,,,,,,,,,,
Todd Coffey,RP,33.1,,,LAD,TBD,-,,,,,,,,,,,,,
Juan Cruz,RP,35.0,,,PIT,TBD,-,,,,,,,,,,,,,
Johnny Damon,LF,40.0,,,CLE,TBD,-,,,,,,,,,,,,,
Jim Thome,DH,43.2,,,BAL,TBD,-,,,,,,,,,,,,,
Ryan Theriot,2B,33.9,,,SF,TBD,-,,,,,,,,,,,,,
D.J. Carrasco,RP,36.6,,,ATL,TBD,-,,,,,,,,,,,,,
Ronny Cedeno,SS,30.8,R,R,HOU,TBD,-,,,,,,,,,,,,,
Blake DeWitt,2B,28.2,,,ATL,TBD,-,,,,,,,,,,,,,
Humberto Quintero,C,34.2,R,R,MIL,TBD,-,,,,,,,,,,,,,
Felix Pie,CF,28.7,,,ATL,TBD,-,,,,,,,,,,,,,
Ryan Spilborghs,CF,34.2,,,TEX,TBD,-,,,,,,,,,,,,,
Brad Hawpe,RF,34.4,,,PIT,TBD,-,,,,,,,,,,,,,
Guillermo Mota,RP,40.3,,,SF,TBD,-,,,,,,,,,,,,,
Tony Gwynn Jr.,LF,31.1,L,R,LAD,TBD,-,,,,,,,,,,,,,
Matt Treanor,C,37.7,,,LAD,TBD,-,,,,,,,,,,,,,
Kosuke Fukudome,RF,36.5,,,NYY,TBD,-,,,,,,,,,,,,,
Derek Lowe,SP,40.4,,,TEX,TBD,-,,,,,,,,,,,,,
Chris Young,RP,34.4,R,R,WSH,TBD,-,,,,,,,,,,,,,
Nick Green,3B,35.1,,,MIA,TBD,-,,,,,,,,,,,,,
Jeremy Accardo,RP,31.9,,,OAK,TBD,-,,,,,,,,,,,,,
Vinnie Chulk,RP,34.9,,,MIL,TBD,-,,,,,,,,,,,,,
Scott Linebrink,RP,37.2,,,STL,TBD,-,,,,,,,,,,,,,
Joel Zumaya,RP,29.0,,,MIN,TBD,-,,,,,,,,,,,,,
Adam Kennedy,2B,37.8,,,LAD,TBD,-,,,,,,,,,,,,,
Aaron Laffey,RP,28.6,,,LAD,TBD,-,,,,,,,,,,,,,
Willie Harris,LF,35.4,,,CIN,TBD,-,,,,,,,,,,,,,
John Grabow,RP,35.0,,,LAD,TBD,-,,,,,,,,,,,,,
Juan Pierre,LF,36.2,,,PHI,TBD,-,,,,,,,,,,,,,
Jared Burton,RP,32.4,R,R,MIN,TBD,-,,,,,,,,,,,,,
Livan Hernandez,SP,38.7,,,MIL,TBD,-,,,,,,,,,,,,,
J.C. Romero,RP,37.4,,,WSH,TBD,-,,,,,,,,,,,,,
Joey Devine,RP,30.1,,,OAK,TBD,-,,,,,,,,,,,,,
Jason Isringhausen,RP,41.1,,,LAA,TBD,-,,,,,,,,,,,,,
Munenori Kawasaki,SS,32.4,L,R,SEA,TBD,-,,,,,,,,,,,,,
Jack Cust,DH,34.8,,,TB,TBD,-,,,,,,,,,,,,,
Brett Carroll,CF,31.1,,,WSH,TBD,-,,,,,,,,,,,,,
